applicant_id,age,marital_status,education,employment_type,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,loan_purpose,monthly_debt_obligations,debt_to_income_ratio,default
APP014042,62,Married,High School,Self-Employed,6.5,120000.0,10.4,0,61.2,1,1,50000.0,60,Education,704.0,0.07,0
APP006221,59,Divorced,High School,Self-Employed,17.7,120000.0,5.1,0,43.7,1,1,137300.0,36,Business,4107.0,0.411,0
APP000846,42,Married,Graduate,Business Owner,8.5,120000.0,28.4,1,24.8,1,0,87273.0,36,Medical,5338.0,0.534,0
APP005324,30,Married,Post Graduate,Salaried,5.7,120000.0,8.8,1,14.1,2,1,116928.0,36,Education,2483.0,0.248,0
APP006441,37,Single,Graduate,Salaried,7.4,120000.0,4.6,3,4.4,0,2,201989.0,36,Personal,3302.0,0.33,0
APP000361,46,Married,Post Graduate,Salaried,0.3,151452.0,11.9,0,41.3,0,0,129069.0,36,Education,6930.0,0.549,0
APP010321,53,Married,Graduate,Self-Employed,6.0,120000.0,2.0,2,72.6,0,2,61905.0,24,Personal,4312.0,0.431,0
APP003010,40,Single,Post Graduate,Salaried,16.5,120000.0,0.3,0,74.5,2,1,50000.0,60,Auto,5321.0,0.532,1
APP009030,57,Married,Graduate,Salaried,7.2,120000.0,3.9,1,38.0,2,1,78704.0,36,Home Improvement,2393.0,0.239,0
APP005720,62,Single,High School,Salaried,1.3,120000.0,7.3,0,29.5,1,2,50000.0,48,Auto,961.0,0.096,0
APP002889,57,Married,High School,Salaried,24.7,120000.0,2.1,1,26.7,0,0,124212.0,24,Medical,3153.0,0.315,0
APP009230,42,Single,Post Graduate,Salaried,2.4,120000.0,1.5,1,48.4,0,2,169825.0,48,Home Improvement,2771.0,0.277,0
APP002967,54,Single,High School,Self-Employed,0.7,120000.0,1.0,2,16.6,0,1,168092.0,36,Business,1553.0,0.155,0
APP002552,42,Married,Post Graduate,Business Owner,13.1,120000.0,14.0,1,23.1,2,1,87384.0,36,Medical,4863.0,0.486,0
APP001858,61,Married,Post Graduate,Business Owner,6.0,120000.0,4.5,1,18.4,4,1,54841.0,60,Home Improvement,1972.0,0.197,0
APP001137,52,Single,Post Graduate,Salaried,4.9,120000.0,0.2,1,56.5,1,2,339599.0,36,Business,4440.0,0.444,0
APP002934,29,Single,Graduate,Business Owner,5.6,120000.0,30.0,2,0.6,1,1,135485.0,48,Auto,1471.0,0.147,0
APP003465,51,Married,High School,Salaried,2.9,120000.0,0.5,2,41.0,3,1,190951.0,24,Personal,2176.0,0.218,0
APP007822,57,Married,High School,Salaried,4.9,120000.0,18.4,0,50.2,1,0,85520.0,48,Auto,5459.0,0.546,0
APP008691,40,Married,High School,Salaried,4.4,120000.0,7.3,1,54.0,0,0,74163.0,36,Home Improvement,1790.0,0.179,0
APP012411,58,Single,Post Graduate,Salaried,11.1,120000.0,20.8,1,65.4,0,1,98957.0,48,Personal,4714.0,0.471,0
APP014503,29,Divorced,Graduate,Business Owner,6.2,120000.0,3.9,0,41.2,1,0,120948.0,36,Education,2521.0,0.252,0
APP000886,23,Married,Post Graduate,Salaried,3.0,120000.0,1.7,1,62.2,3,0,137775.0,60,Business,4815.0,0.482,1
APP013950,56,Married,Graduate,Salaried,0.7,120000.0,11.4,0,2.6,2,2,109150.0,24,Education,3740.0,0.374,0
APP000918,21,Married,Graduate,Salaried,8.3,120000.0,7.2,1,60.2,3,2,55080.0,36,Business,3254.0,0.325,1
APP000843,59,Married,High School,Business Owner,4.3,120000.0,13.9,0,34.4,1,1,89116.0,36,Business,2501.0,0.25,0
APP003679,46,Married,High School,Self-Employed,11.0,120000.0,20.9,0,35.0,2,2,62627.0,36,Medical,687.0,0.069,0
APP005327,43,Married,Graduate,Salaried,6.6,120000.0,2.8,2,66.7,0,0,144901.0,12,Personal,3970.0,0.397,1
APP003132,58,Single,High School,Self-Employed,4.5,120000.0,7.7,4,16.4,1,2,88132.0,24,Business,1791.0,0.179,0
APP007405,24,Married,Graduate,Salaried,1.5,120000.0,3.1,2,72.4,2,0,51779.0,24,Home Improvement,2334.0,0.233,1
APP013170,44,Married,Graduate,Self-Employed,1.8,120000.0,1.1,0,17.9,0,2,98443.0,60,Auto,4782.0,0.478,0
APP013306,37,Single,Post Graduate,Salaried,4.3,120000.0,13.0,0,20.2,2,1,75503.0,60,Personal,5092.0,0.509,0
APP002941,48,Married,High School,Salaried,12.6,120000.0,17.3,1,38.2,0,2,73849.0,24,Education,5201.0,0.52,0
APP006395,57,Single,Graduate,Salaried,0.1,120000.0,5.1,2,42.6,0,0,78024.0,36,Personal,596.0,0.06,0
APP006769,56,Married,High School,Business Owner,3.8,120000.0,5.2,2,39.3,1,0,87090.0,36,Education,3081.0,0.308,0
APP000390,53,Married,Post Graduate,Salaried,0.9,120000.0,10.3,1,24.6,0,1,123203.0,24,Auto,4074.0,0.407,0
APP010768,33,Married,Graduate,Salaried,9.3,120000.0,6.4,1,34.1,1,1,205659.0,36,Personal,1168.0,0.117,0
APP013180,34,Single,Post Graduate,Salaried,0.9,120000.0,9.0,1,65.3,0,0,50000.0,24,Home Improvement,1707.0,0.171,0
APP006607,53,Married,Graduate,Salaried,0.6,120000.0,6.2,1,41.6,1,3,223096.0,36,Medical,3644.0,0.364,0
APP000718,52,Married,High School,Self-Employed,5.0,120000.0,19.5,0,61.4,2,0,240733.0,60,Auto,2464.0,0.246,0
APP008645,60,Single,Post Graduate,Salaried,7.0,120000.0,0.7,0,63.9,1,1,129909.0,36,Medical,1456.0,0.146,0
APP011537,31,Married,Graduate,Salaried,2.5,120000.0,0.3,1,7.1,5,0,50000.0,36,Medical,2065.0,0.206,0
APP008635,32,Single,Post Graduate,Salaried,1.3,120000.0,7.2,0,53.1,0,1,61161.0,36,Auto,1518.0,0.152,0
APP009112,38,Single,Graduate,Salaried,1.3,120000.0,8.0,2,69.9,2,1,117430.0,24,Business,2399.0,0.24,0
APP006120,21,Married,Graduate,Salaried,8.4,120000.0,7.8,3,29.7,1,2,105561.0,36,Home Improvement,1570.0,0.157,1
APP013864,59,Single,High School,Salaried,2.2,120000.0,1.9,0,87.0,3,1,162154.0,48,Education,3916.0,0.392,0
APP006788,47,Divorced,High School,Salaried,1.0,120000.0,18.7,0,37.0,4,1,80880.0,24,Business,1038.0,0.104,0
APP002176,53,Single,Graduate,Salaried,5.3,120000.0,1.1,1,46.1,0,0,107355.0,48,Business,5390.0,0.539,0
APP014598,57,Single,High School,Self-Employed,5.3,120000.0,5.8,1,57.0,3,1,82154.0,36,Education,3754.0,0.375,1
APP007366,64,Single,High School,Salaried,2.3,120000.0,3.3,1,45.5,1,2,254889.0,24,Personal,3812.0,0.381,1
APP012490,64,Divorced,High School,Salaried,2.7,120000.0,30.0,0,69.6,3,2,90908.0,60,Personal,1266.0,0.127,0
APP011430,32,Single,Graduate,Salaried,9.7,120000.0,0.7,0,59.8,2,1,50000.0,36,Business,3454.0,0.345,1
APP010272,24,Married,Graduate,Salaried,5.7,120000.0,3.5,0,15.5,0,0,50000.0,48,Home Improvement,4552.0,0.455,0
APP002754,24,Divorced,Graduate,Business Owner,1.3,120000.0,1.4,2,47.5,2,2,105203.0,12,Business,1217.0,0.122,0
APP014478,29,Single,High School,Salaried,11.3,120000.0,5.8,1,57.6,1,2,100717.0,24,Education,2167.0,0.217,1
APP012795,26,Married,Graduate,Self-Employed,8.6,120000.0,15.0,0,35.2,1,0,59741.0,36,Business,2109.0,0.211,0
APP002973,26,Married,Post Graduate,Self-Employed,6.7,120000.0,8.0,0,35.1,1,1,56520.0,36,Auto,4363.0,0.436,0
APP003554,25,Married,Graduate,Salaried,2.1,140855.0,1.8,0,51.4,2,1,58735.0,48,Education,4344.0,0.37,0
APP008013,58,Single,Post Graduate,Self-Employed,8.4,120000.0,3.8,2,51.9,1,1,51705.0,24,Medical,4406.0,0.441,0
APP013192,30,Single,Post Graduate,Business Owner,4.2,120000.0,13.2,2,43.1,1,0,323454.0,36,Medical,2164.0,0.216,0
APP006425,62,Single,High School,Self-Employed,1.2,120000.0,6.4,0,58.5,2,0,50000.0,12,Personal,1882.0,0.188,0
APP002245,38,Single,High School,Salaried,16.0,120000.0,11.5,2,19.0,1,1,102560.0,24,Auto,1879.0,0.188,0
APP012551,34,Married,High School,Business Owner,1.2,120000.0,18.6,2,34.6,2,0,330200.0,60,Medical,5449.0,0.545,0
APP008743,56,Married,High School,Business Owner,2.6,120000.0,1.9,2,84.6,0,0,50000.0,36,Personal,579.0,0.058,0
APP009269,30,Divorced,Graduate,Salaried,2.1,120000.0,0.7,0,46.6,1,1,412351.0,48,Home Improvement,4466.0,0.447,0
APP013188,35,Married,Graduate,Salaried,0.5,120000.0,3.2,1,16.2,3,2,158012.0,36,Business,1197.0,0.12,0
APP003895,37,Single,Graduate,Self-Employed,2.1,120000.0,15.3,2,44.7,2,0,50000.0,24,Education,3749.0,0.375,0
APP011128,59,Single,Post Graduate,Business Owner,1.1,120000.0,11.2,0,16.9,1,1,74191.0,24,Home Improvement,2340.0,0.234,0
APP000563,43,Married,Graduate,Self-Employed,0.9,120000.0,19.6,0,7.2,1,1,131603.0,24,Auto,5486.0,0.549,0
APP005920,35,Single,Graduate,Salaried,2.4,120000.0,16.1,2,62.8,2,0,163181.0,48,Personal,526.0,0.053,0
APP000555,36,Single,High School,Salaried,36.6,120000.0,0.4,0,20.4,2,2,92533.0,48,Business,2267.0,0.227,0
APP005192,45,Married,Graduate,Salaried,,,,2,,3,2,65836.0,12,Auto,7355.0,0.541,0
APP010914,49,Single,Post Graduate,Salaried,3.6,120000.0,0.6,1,59.0,0,2,120622.0,12,Personal,4446.0,0.445,0
APP007896,46,Married,High School,Self-Employed,14.2,120000.0,4.1,3,52.2,1,0,50000.0,48,Education,827.0,0.083,0
APP013318,64,Married,High School,Self-Employed,2.8,133193.0,0.1,1,58.9,0,1,55065.0,12,Education,565.0,0.051,0
APP011396,41,Divorced,Graduate,Business Owner,2.4,120000.0,15.6,0,58.1,1,0,130123.0,12,Education,2262.0,0.226,0
APP005299,37,Married,High School,Salaried,1.1,120000.0,15.5,0,72.7,1,1,56888.0,60,Personal,5250.0,0.525,0
APP005945,36,Married,High School,Salaried,1.3,120000.0,10.8,1,5.8,2,1,53823.0,36,Auto,2159.0,0.216,0
APP010437,55,Single,High School,Salaried,7.0,120000.0,2.5,0,21.2,1,0,87404.0,36,Education,3930.0,0.393,0
APP006747,54,Divorced,Graduate,Business Owner,1.7,120000.0,9.2,0,70.8,4,1,83926.0,24,Business,3266.0,0.327,0
APP014683,56,Married,Graduate,Business Owner,3.1,120000.0,6.9,1,38.0,2,2,100603.0,60,Business,1081.0,0.108,0
APP001223,58,Divorced,Graduate,Salaried,7.0,120000.0,3.1,1,50.0,0,1,73971.0,36,Education,907.0,0.091,0
APP006693,39,Single,Graduate,Salaried,1.0,120000.0,7.8,0,69.7,1,0,98404.0,24,Education,4617.0,0.462,1
APP008898,33,Single,Graduate,Business Owner,,,,1,,2,1,212006.0,60,Home Improvement,5347.0,0.535,1
APP007782,21,Married,High School,Salaried,0.2,120000.0,6.6,0,27.2,0,1,255658.0,24,Auto,4313.0,0.431,0
APP013619,34,Single,High School,Salaried,6.0,120000.0,5.3,2,22.8,3,1,135886.0,60,Medical,4593.0,0.459,0
APP001804,61,Married,Graduate,Salaried,1.0,120000.0,5.6,0,21.1,2,1,122199.0,24,Business,4335.0,0.434,0
APP006486,54,Single,Graduate,Salaried,12.9,120000.0,8.1,0,40.5,2,1,103765.0,48,Medical,2868.0,0.287,0
APP002496,56,Divorced,Graduate,Business Owner,2.4,120000.0,3.5,0,52.3,1,3,232280.0,24,Education,3654.0,0.365,1
APP010042,36,Single,High School,Salaried,8.7,120000.0,11.1,1,26.6,2,1,167857.0,48,Medical,3468.0,0.347,0
APP010509,46,Married,High School,Salaried,8.9,120000.0,6.0,1,34.0,3,1,394224.0,60,Home Improvement,1510.0,0.151,0
APP007340,48,Married,Graduate,Salaried,9.7,120000.0,5.3,1,43.0,1,0,121375.0,60,Medical,1862.0,0.186,0
APP014751,57,Divorced,Post Graduate,Self-Employed,1.1,120000.0,1.3,1,59.1,1,1,193952.0,36,Medical,1324.0,0.132,1
APP012844,35,Single,Graduate,Salaried,0.9,120000.0,9.9,2,29.9,1,0,239817.0,48,Education,1653.0,0.165,0
APP006723,34,Divorced,High School,Salaried,3.8,120000.0,8.4,0,53.4,1,2,73369.0,12,Home Improvement,849.0,0.085,0
APP006434,33,Married,Graduate,Salaried,16.9,120000.0,5.7,2,77.7,1,1,50000.0,48,Education,1319.0,0.132,0
APP000082,46,Single,Graduate,Self-Employed,0.8,120000.0,1.7,2,31.7,2,1,220644.0,36,Auto,796.0,0.08,0
APP014440,58,Married,Graduate,Business Owner,4.1,120000.0,5.6,1,41.6,1,0,63876.0,60,Business,4735.0,0.474,0
APP002596,52,Single,High School,Salaried,3.2,120000.0,28.5,1,35.3,1,1,50000.0,24,Home Improvement,511.0,0.051,1
APP007194,51,Single,Post Graduate,Salaried,1.3,120000.0,1.6,0,17.3,0,1,195901.0,48,Education,3004.0,0.3,0
APP005027,42,Married,Graduate,Business Owner,0.0,120000.0,0.7,0,41.6,3,1,172631.0,36,Education,4286.0,0.429,0
APP011370,51,Single,High School,Salaried,21.0,120000.0,4.0,0,57.3,2,0,50000.0,12,Personal,3825.0,0.382,1
APP005548,32,Divorced,Graduate,Salaried,2.5,120000.0,12.2,1,6.3,1,1,197760.0,24,Home Improvement,5209.0,0.521,0
APP013687,37,Married,High School,Self-Employed,13.1,120000.0,4.7,0,38.4,1,0,64071.0,12,Home Improvement,3387.0,0.339,0
APP003653,55,Married,Post Graduate,Self-Employed,22.6,120000.0,1.5,1,49.9,0,0,74437.0,48,Home Improvement,3521.0,0.352,0
APP005496,21,Single,Graduate,Self-Employed,2.5,139081.0,0.5,1,60.4,3,0,78626.0,12,Medical,3804.0,0.328,1
APP009271,59,Married,High School,Salaried,2.3,120000.0,3.5,1,46.9,4,0,165960.0,60,Auto,2632.0,0.263,0
APP011955,22,Single,Graduate,Self-Employed,5.0,120000.0,7.0,0,15.1,1,3,159163.0,36,Medical,2848.0,0.285,0
APP005243,52,Single,Post Graduate,Salaried,12.0,120000.0,6.0,0,48.6,1,0,73683.0,48,Personal,1015.0,0.102,0
APP000459,21,Single,Graduate,Salaried,2.7,120000.0,2.5,1,60.4,0,2,58956.0,60,Business,3778.0,0.378,0
APP001181,23,Married,Post Graduate,Salaried,12.8,120000.0,1.6,1,35.2,2,3,144892.0,48,Home Improvement,2053.0,0.205,0
APP013351,45,Divorced,Post Graduate,Salaried,6.5,120000.0,7.1,1,67.8,2,0,124804.0,24,Auto,2763.0,0.276,1
APP006880,64,Married,Graduate,Business Owner,0.6,120000.0,5.8,0,52.2,1,0,131547.0,36,Personal,998.0,0.1,0
APP001419,38,Married,Graduate,Business Owner,0.3,120000.0,15.4,1,39.1,1,0,270715.0,12,Education,4246.0,0.425,0
APP007078,29,Married,Graduate,Self-Employed,6.3,120000.0,10.1,1,56.1,1,0,101024.0,24,Medical,3268.0,0.327,0
APP010232,30,Married,High School,Business Owner,0.3,120000.0,5.9,1,30.7,2,0,66169.0,36,Medical,2902.0,0.29,0
APP002388,57,Married,Graduate,Business Owner,3.6,120000.0,4.0,0,42.3,4,0,59751.0,36,Auto,4338.0,0.434,0
APP004180,39,Single,Graduate,Self-Employed,1.1,120000.0,3.4,1,21.2,3,1,158886.0,48,Home Improvement,3073.0,0.307,0
APP011645,62,Single,Graduate,Business Owner,19.4,120000.0,0.1,0,37.6,2,0,320234.0,36,Business,1675.0,0.168,0
APP010489,37,Married,Graduate,Business Owner,2.2,120000.0,5.3,0,44.5,0,1,207117.0,24,Medical,596.0,0.06,0
APP001626,43,Single,High School,Salaried,17.1,120000.0,1.8,2,74.2,0,0,69720.0,12,Home Improvement,1145.0,0.114,0
APP006679,57,Single,Graduate,Self-Employed,22.9,120000.0,6.6,0,58.7,0,0,58125.0,60,Business,4584.0,0.458,0
APP003432,50,Divorced,Post Graduate,Salaried,9.3,120000.0,1.3,0,8.1,0,0,60988.0,24,Business,1614.0,0.161,0
APP000221,36,Married,Graduate,Salaried,3.8,120000.0,2.6,2,40.9,1,3,219363.0,60,Auto,1586.0,0.159,0
APP001210,22,Single,Graduate,Self-Employed,4.5,120000.0,8.9,0,23.5,1,0,294088.0,24,Education,5279.0,0.528,0
APP006041,60,Married,Graduate,Business Owner,,145868.0,10.0,1,82.0,1,0,289435.0,60,Medical,4238.0,0.349,1
APP003271,39,Single,Graduate,Business Owner,0.6,120000.0,7.3,3,50.7,1,3,150478.0,36,Education,4090.0,0.409,1
APP000721,51,Single,Graduate,Salaried,2.2,120000.0,1.4,1,19.2,0,1,62134.0,36,Auto,2591.0,0.259,0
APP014327,47,Married,Post Graduate,Salaried,2.9,120000.0,1.1,0,34.3,1,1,76468.0,36,Education,3068.0,0.307,0
APP005425,54,Married,High School,Salaried,0.3,120000.0,13.2,0,65.2,4,0,50000.0,24,Auto,2377.0,0.238,0
APP000399,50,Married,Graduate,Business Owner,10.3,120000.0,8.3,0,22.8,1,0,105957.0,60,Personal,1037.0,0.104,0
APP010092,63,Single,High School,Self-Employed,3.5,120000.0,1.5,0,21.1,3,1,80551.0,60,Auto,3044.0,0.304,1
APP001938,40,Single,Graduate,Salaried,4.0,120000.0,3.9,0,5.9,1,0,275796.0,48,Auto,3241.0,0.324,0
APP006494,43,Married,High School,Salaried,2.9,120000.0,13.5,3,24.4,1,0,59109.0,48,Medical,4138.0,0.414,0
APP012498,33,Married,High School,Self-Employed,18.4,120000.0,1.0,1,55.3,4,1,61689.0,24,Personal,1648.0,0.165,0
APP004723,50,Single,High School,Salaried,0.2,120000.0,25.3,0,9.1,0,2,69946.0,60,Education,2778.0,0.278,0
APP010368,34,Single,Post Graduate,Salaried,22.7,120000.0,6.3,0,6.0,1,1,150221.0,24,Medical,2132.0,0.213,0
APP008921,63,Married,Graduate,Business Owner,6.5,120000.0,4.1,2,43.7,2,0,82858.0,48,Business,1897.0,0.19,0
APP009038,35,Married,High School,Salaried,9.5,168510.0,5.6,0,58.0,4,0,193156.0,12,Education,6073.0,0.432,0
APP007439,26,Single,Graduate,Salaried,3.8,120000.0,0.1,1,9.4,2,1,199158.0,36,Medical,1519.0,0.152,0
APP009689,49,Single,Graduate,Salaried,4.6,120000.0,2.5,1,43.0,1,0,50000.0,36,Personal,5037.0,0.504,1
APP013436,30,Single,Post Graduate,Self-Employed,1.3,120000.0,10.5,0,70.4,0,1,199209.0,24,Business,4634.0,0.463,1
APP001247,63,Married,Graduate,Salaried,1.3,120000.0,0.4,1,55.0,0,1,234492.0,24,Auto,4305.0,0.43,1
APP008278,60,Married,Post Graduate,Salaried,7.0,120000.0,0.6,1,33.3,1,0,50884.0,12,Education,5437.0,0.544,0
APP003358,48,Divorced,Post Graduate,Self-Employed,,120000.0,1.9,1,,3,2,72722.0,36,Education,3533.0,0.353,0
APP004345,25,Single,High School,Salaried,30.8,120000.0,8.4,1,38.9,1,1,156429.0,36,Business,4485.0,0.448,0
APP001135,27,Married,Graduate,Salaried,7.2,120000.0,7.5,0,22.6,3,0,99569.0,36,Education,3428.0,0.343,0
APP010221,53,Divorced,High School,Salaried,,,,1,,1,2,59058.0,60,Medical,2470.0,0.247,1
APP008122,23,Single,Post Graduate,Self-Employed,0.3,120000.0,3.6,1,35.0,0,1,80029.0,36,Personal,2085.0,0.208,0
APP004438,63,Divorced,Post Graduate,Self-Employed,0.1,120000.0,23.6,1,15.0,2,1,129218.0,48,Home Improvement,4581.0,0.458,0
APP009653,61,Divorced,Graduate,Salaried,3.4,120000.0,5.0,1,11.6,1,0,54122.0,48,Business,3932.0,0.393,0
APP007267,37,Married,Graduate,Salaried,1.0,120000.0,1.8,1,52.5,1,1,151966.0,60,Personal,1502.0,0.15,0
APP008622,41,Single,Graduate,Salaried,2.3,120000.0,7.2,0,31.0,0,0,180316.0,24,Auto,1987.0,0.199,0
APP005368,59,Single,Graduate,Salaried,0.2,120000.0,5.9,0,66.1,2,0,179092.0,36,Auto,3724.0,0.372,0
APP011653,35,Married,Graduate,Self-Employed,8.5,120000.0,20.5,0,70.6,2,0,90268.0,24,Auto,1777.0,0.178,0
APP005230,33,Married,High School,Business Owner,29.6,120000.0,0.4,1,20.2,2,0,50000.0,24,Medical,1714.0,0.171,0
APP004189,35,Single,Post Graduate,Salaried,0.1,120000.0,0.1,1,18.6,0,1,85083.0,24,Education,5340.0,0.534,0
APP013562,33,Divorced,High School,Self-Employed,0.5,120000.0,0.5,2,50.6,4,0,465753.0,24,Business,3817.0,0.382,0
APP005968,45,Married,Graduate,Self-Employed,14.2,120000.0,6.6,0,50.0,0,0,121125.0,60,Business,5310.0,0.531,0
APP008899,57,Married,High School,Salaried,9.8,120000.0,1.9,2,30.2,1,0,132850.0,60,Medical,2348.0,0.235,0
APP007649,46,Single,Post Graduate,Salaried,7.9,120000.0,1.8,1,11.9,1,0,86174.0,60,Education,3851.0,0.385,0
APP009156,21,Single,Graduate,Salaried,11.8,120000.0,1.9,1,28.8,0,0,107173.0,12,Education,507.0,0.051,0
APP008456,48,Single,Post Graduate,Salaried,6.4,120000.0,5.6,2,53.5,1,1,61828.0,36,Personal,2288.0,0.229,0
APP009256,41,Divorced,Post Graduate,Salaried,0.3,120000.0,4.7,0,59.1,1,0,186671.0,12,Auto,3738.0,0.374,1
APP005096,45,Married,Graduate,Business Owner,0.6,120000.0,0.7,1,27.1,0,1,50000.0,36,Education,4314.0,0.431,0
APP007456,32,Single,Graduate,Salaried,8.0,120000.0,3.4,2,24.8,1,0,50000.0,48,Auto,3701.0,0.37,1
APP001179,28,Married,Post Graduate,Salaried,,120000.0,6.0,0,47.0,3,1,65051.0,48,Auto,978.0,0.098,0
APP010051,37,Single,High School,Salaried,0.8,120000.0,4.1,1,32.3,1,3,106643.0,36,Business,4102.0,0.41,1
APP010823,32,Divorced,High School,Business Owner,7.5,120000.0,4.0,0,16.6,2,0,386849.0,24,Medical,4449.0,0.445,0
APP013282,33,Married,Graduate,Salaried,,,,2,,2,1,173653.0,60,Education,5169.0,0.517,0
APP009907,30,Single,Post Graduate,Salaried,4.7,120000.0,0.9,0,24.3,0,0,79626.0,12,Auto,5219.0,0.522,0
APP013738,52,Married,High School,Salaried,9.4,120000.0,1.4,1,47.3,0,1,50000.0,24,Auto,2994.0,0.299,0
APP003649,21,Single,Graduate,Salaried,4.1,120000.0,2.9,1,50.4,0,0,129579.0,36,Auto,1886.0,0.189,1
APP013582,58,Single,Graduate,Self-Employed,1.2,120000.0,18.1,0,79.0,0,0,239461.0,24,Auto,5005.0,0.5,0
APP001545,33,Married,Graduate,Salaried,7.9,120000.0,2.2,0,54.2,0,0,300622.0,48,Medical,3762.0,0.376,1
APP009965,33,Married,Graduate,Salaried,0.6,120000.0,2.2,0,28.7,2,0,109600.0,36,Auto,4671.0,0.467,0
APP003447,35,Single,Graduate,Salaried,9.0,120000.0,2.1,0,50.9,2,1,69853.0,24,Medical,3230.0,0.323,0
APP010292,29,Married,Graduate,Salaried,5.9,120000.0,6.9,3,10.6,2,1,51561.0,24,Auto,1524.0,0.152,0
APP010612,64,Divorced,High School,Business Owner,0.7,120000.0,8.6,1,29.1,1,0,55553.0,12,Auto,1655.0,0.166,0
APP006706,36,Single,Graduate,Salaried,1.8,120000.0,3.0,2,5.2,2,2,157996.0,36,Home Improvement,4012.0,0.401,0
APP010646,42,Single,Graduate,Business Owner,4.6,120000.0,3.2,0,39.6,1,1,264368.0,36,Education,3070.0,0.307,0
APP008346,35,Married,High School,Business Owner,6.8,120000.0,10.1,2,32.3,1,2,100405.0,24,Home Improvement,3617.0,0.362,1
APP008345,32,Single,High School,Salaried,6.6,120000.0,3.1,0,43.7,3,1,121895.0,24,Personal,1470.0,0.147,0
APP003668,55,Single,High School,Salaried,5.7,120000.0,0.7,1,48.8,1,1,63472.0,60,Medical,2547.0,0.255,0
APP013133,60,Single,Graduate,Self-Employed,1.5,120000.0,0.1,0,41.5,1,1,151692.0,48,Auto,1114.0,0.111,0
APP004747,63,Single,High School,Self-Employed,5.7,120000.0,5.1,2,50.4,3,1,90240.0,36,Personal,1078.0,0.108,0
APP002946,46,Single,Graduate,Salaried,7.2,159612.0,9.4,0,31.3,0,2,50000.0,60,Home Improvement,5642.0,0.424,0
APP003641,23,Single,Post Graduate,Salaried,2.2,120000.0,7.0,0,57.8,0,3,50000.0,36,Education,3808.0,0.381,0
APP011171,55,Married,High School,Self-Employed,18.3,120000.0,9.2,2,62.6,1,0,137101.0,48,Medical,4999.0,0.5,0
APP011318,34,Married,Graduate,Self-Employed,0.9,120000.0,6.0,1,57.4,1,1,94392.0,36,Education,1944.0,0.194,1
APP011501,59,Single,Post Graduate,Salaried,1.3,120000.0,11.2,2,15.6,3,0,90551.0,36,Education,3771.0,0.377,0
APP001794,49,Divorced,Graduate,Salaried,12.8,120000.0,6.7,0,13.3,2,0,243034.0,12,Medical,2849.0,0.285,0
APP014635,26,Single,Graduate,Self-Employed,31.4,120000.0,11.0,1,62.9,0,2,289023.0,36,Medical,3305.0,0.33,0
APP005028,46,Single,Graduate,Salaried,13.6,120000.0,1.0,0,31.3,0,0,141280.0,60,Home Improvement,3254.0,0.325,0
APP014646,38,Single,Graduate,Salaried,12.1,164074.0,1.1,0,31.5,0,1,216023.0,48,Personal,2649.0,0.194,0
APP007371,38,Married,Graduate,Salaried,,,,1,,0,2,50000.0,48,Business,2499.0,0.25,0
APP005206,27,Single,Graduate,Salaried,18.6,120000.0,18.1,0,50.2,3,1,122309.0,24,Home Improvement,715.0,0.072,0
APP001774,40,Married,Post Graduate,Salaried,6.2,120000.0,7.0,1,37.7,1,1,50000.0,36,Business,1937.0,0.194,0
APP008383,48,Single,High School,Salaried,3.9,120000.0,11.9,0,52.8,3,0,143029.0,48,Medical,5018.0,0.502,1
APP005993,48,Single,Post Graduate,Self-Employed,1.5,120000.0,9.9,0,33.7,2,1,50000.0,36,Medical,1893.0,0.189,0
APP009288,40,Married,Graduate,Self-Employed,8.8,120000.0,9.3,1,59.4,3,2,50000.0,36,Auto,2831.0,0.283,1
APP005493,31,Single,Post Graduate,Salaried,6.1,120000.0,0.7,1,41.6,1,0,50000.0,48,Medical,670.0,0.067,0
APP009152,52,Married,Post Graduate,Salaried,2.7,120000.0,0.1,0,36.6,0,1,145079.0,48,Home Improvement,3884.0,0.388,0
APP011854,55,Married,High School,Salaried,7.9,120000.0,4.6,1,55.3,0,3,115178.0,60,Education,4201.0,0.42,0
APP001049,40,Single,High School,Salaried,0.2,120000.0,4.8,0,31.3,1,0,50000.0,48,Business,1080.0,0.108,1
APP004627,55,Married,High School,Salaried,4.2,120000.0,0.1,0,6.6,0,1,88062.0,60,Medical,3750.0,0.375,0
APP014255,44,Married,Graduate,Salaried,8.0,120000.0,0.7,2,24.6,0,0,50000.0,36,Personal,3458.0,0.346,1
APP010695,33,Single,High School,Salaried,1.4,120000.0,6.6,1,27.4,0,3,80574.0,36,Auto,1330.0,0.133,0
APP011113,48,Single,Graduate,Salaried,12.7,120000.0,4.7,1,15.3,0,2,66261.0,36,Education,4353.0,0.435,0
APP012964,25,Married,Graduate,Salaried,4.3,120000.0,22.1,1,41.2,4,2,79241.0,48,Home Improvement,4303.0,0.43,0
APP005063,62,Married,Graduate,Self-Employed,0.3,120000.0,8.0,1,38.6,2,2,101977.0,48,Auto,3501.0,0.35,0
APP013105,21,Single,Graduate,Salaried,1.6,120000.0,5.2,1,37.6,0,0,65014.0,24,Education,2197.0,0.22,1
