age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal
36,3.4,120000.0,9.6,0,36.9,2,0,97203.0,24,1384.0,0.138,0.81,4050.0,0,True,False,True,False,True,False,False,True,False,False,False
36,4.4,120000.0,1.0,1,34.3,2,3,60465.0,12,1113.0,0.111,0.504,5039.0,0,True,False,False,False,False,False,False,False,True,False,False
53,8.8,120000.0,7.6,1,53.7,0,0,72629.0,48,2521.0,0.252,0.605,1513.0,0,False,True,False,True,False,False,False,True,False,False,False
21,9.8,120000.0,13.3,1,40.5,1,0,401489.0,12,1068.0,0.107,3.346,33457.0,0,True,False,True,False,False,False,False,False,False,False,False
37,6.4,120000.0,0.1,1,78.7,2,2,62697.0,12,4361.0,0.436,0.522,5225.0,1,False,True,False,True,False,True,True,False,False,False,False
57,0.9,120000.0,1.1,1,64.2,1,3,79726.0,36,3528.0,0.353,0.664,2215.0,0,False,False,True,False,True,False,False,False,False,False,False
26,5.0,120000.0,7.1,1,17.9,0,1,110191.0,48,3387.0,0.339,0.918,2296.0,0,False,True,False,False,True,False,False,True,False,False,False
54,3.5,120000.0,2.7,2,38.5,3,1,186083.0,48,2259.0,0.226,1.551,3877.0,0,True,False,False,False,True,False,True,False,False,False,False
30,2.3,120000.0,2.6,2,38.5,1,0,80781.0,24,3206.0,0.321,0.673,3366.0,0,False,True,False,True,False,True,True,False,False,False,False
24,3.5,146193.0,6.0,0,16.0,3,1,50000.0,36,1925.0,0.158,0.342,1389.0,0,True,False,False,False,True,False,False,False,False,True,False
30,1.4,120000.0,7.7,2,43.5,2,1,256336.0,24,3588.0,0.359,2.136,10681.0,0,True,False,False,False,False,True,False,True,False,False,False
25,1.4,120000.0,9.5,1,35.5,4,1,196757.0,12,1997.0,0.2,1.64,16396.0,0,False,True,False,False,True,False,False,False,True,False,False
33,1.1,120000.0,0.2,1,53.6,1,0,50551.0,24,731.0,0.073,0.421,2106.0,0,False,True,False,True,False,True,False,False,False,False,False
36,2.0,120000.0,0.6,3,35.5,4,1,168585.0,12,1722.0,0.172,1.405,14049.0,1,True,False,False,False,True,False,False,False,False,True,False
58,2.1,120000.0,4.5,0,33.5,1,0,69759.0,24,1430.0,0.143,0.581,2907.0,0,False,True,True,False,False,False,False,False,False,False,True
35,2.4,120000.0,5.2,1,20.9,1,1,132444.0,36,2821.0,0.282,1.104,3679.0,0,True,False,False,False,False,False,False,False,False,True,False
40,2.2,120000.0,1.8,0,40.4,2,0,50000.0,24,3822.0,0.382,0.417,2083.0,0,False,True,False,False,False,True,False,False,True,False,False
52,0.8,120000.0,15.1,0,46.4,0,0,120978.0,36,3889.0,0.389,1.008,3360.0,0,False,False,False,False,True,False,False,False,False,False,False
21,19.4,120000.0,1.4,0,36.5,1,0,154486.0,36,4393.0,0.439,1.287,4291.0,0,False,True,True,False,True,False,False,False,False,True,False
26,13.5,120000.0,9.2,2,27.2,1,0,105872.0,60,673.0,0.067,0.882,1765.0,0,True,False,True,False,False,True,False,False,False,True,False
57,0.6,120000.0,28.4,1,41.3,1,1,119836.0,24,772.0,0.077,0.999,4993.0,0,False,True,False,False,True,False,False,True,False,False,False
57,7.0,120000.0,0.5,1,25.5,1,2,66775.0,12,1595.0,0.16,0.556,5565.0,0,True,False,False,True,True,False,False,False,False,True,False
42,2.9,120000.0,0.7,0,63.8,0,1,50000.0,12,4461.0,0.446,0.417,4167.0,0,True,False,False,False,True,False,True,False,False,False,False
62,7.2,120000.0,4.3,1,68.1,0,2,50000.0,48,5494.0,0.549,0.417,1042.0,1,True,False,True,False,True,False,False,False,False,True,False
47,0.5,120000.0,7.2,1,42.2,1,0,50000.0,48,4454.0,0.445,0.417,1042.0,0,True,False,False,False,False,True,False,False,False,True,False
53,0.6,120000.0,10.0,1,35.5,5,3,125780.0,48,4369.0,0.437,1.048,2620.0,0,False,True,True,False,False,False,False,False,True,False,False
27,0.4,120000.0,8.1,2,33.5,0,1,51154.0,36,5496.0,0.55,0.426,1421.0,1,True,False,False,False,True,False,False,False,True,False,False
28,6.8,120000.0,2.9,0,17.7,2,1,86201.0,60,806.0,0.081,0.718,1437.0,0,False,True,False,False,True,False,False,False,True,False,False
58,1.0,120000.0,0.1,0,20.3,2,0,63718.0,24,4636.0,0.464,0.531,2655.0,0,False,True,False,True,False,True,False,False,False,False,True
39,8.2,120000.0,3.5,1,31.1,2,1,119896.0,36,4706.0,0.471,0.999,3330.0,0,False,True,True,False,False,True,False,True,False,False,False
62,0.3,120000.0,5.2,1,2.8,2,0,90117.0,24,1877.0,0.188,0.751,3755.0,0,True,False,False,False,False,True,False,False,True,False,False
40,0.8,120000.0,4.1,0,30.5,1,2,63697.0,12,3478.0,0.348,0.531,5308.0,0,False,True,False,True,False,True,False,False,False,True,False
62,3.5,120000.0,4.5,0,20.6,0,3,67740.0,36,4658.0,0.466,0.564,1882.0,0,True,False,False,False,False,True,False,False,False,True,False
62,8.4,120000.0,4.3,1,8.0,0,0,115487.0,36,593.0,0.059,0.962,3208.0,0,True,False,False,False,True,False,False,True,False,False,False
23,0.3,120000.0,3.6,1,35.0,0,1,80029.0,36,2085.0,0.208,0.667,2223.0,0,False,True,False,True,False,True,False,False,False,False,True
37,4.4,120000.0,1.3,0,23.6,1,1,113024.0,60,2331.0,0.233,0.942,1884.0,0,True,False,False,False,False,True,True,False,False,False,False
42,10.3,134701.0,0.4,1,68.3,1,0,50000.0,36,2358.0,0.21,0.371,1389.0,0,True,False,False,False,True,False,True,False,False,False,False
43,6.8,120000.0,9.7,0,55.2,2,0,150874.0,60,2304.0,0.23,1.257,2515.0,0,False,True,False,False,True,False,False,False,False,True,False
54,1.3,120000.0,0.3,0,40.6,0,0,66708.0,24,2796.0,0.28,0.556,2780.0,0,True,False,False,True,False,False,True,False,False,False,False
45,0.5,120000.0,5.3,1,24.9,2,0,291265.0,48,3105.0,0.31,2.427,6068.0,0,True,False,False,False,False,True,False,False,False,True,False
40,4.6,120000.0,11.1,0,34.7,2,2,86455.0,60,3138.0,0.314,0.72,1441.0,0,False,True,False,False,False,True,False,True,False,False,False
37,0.4,120000.0,29.0,1,29.3,2,1,137414.0,48,4240.0,0.424,1.145,2863.0,0,True,False,True,False,False,False,False,False,False,False,True
60,5.5,120000.0,1.4,1,21.4,1,0,164519.0,36,2478.0,0.248,1.371,4570.0,0,True,False,False,False,False,True,False,True,False,False,False
35,2.6,120000.0,3.1,1,25.2,1,0,60554.0,12,1324.0,0.132,0.505,5046.0,0,False,True,True,False,False,True,False,False,False,True,False
60,5.1,120000.0,15.5,0,38.9,0,0,66492.0,36,3422.0,0.342,0.554,1847.0,0,False,True,False,False,True,False,True,False,False,False,False
21,2.9,120000.0,4.3,0,30.3,0,2,131630.0,36,1559.0,0.156,1.097,3656.0,0,False,True,False,False,True,False,False,True,False,False,False
41,8.0,120000.0,2.4,0,9.5,2,0,103021.0,48,718.0,0.072,0.859,2146.0,0,False,True,True,False,True,False,False,True,False,False,False
37,2.8,120000.0,5.0,0,53.1,0,2,148216.0,60,4139.0,0.414,1.235,2470.0,0,False,True,True,False,True,False,False,False,False,False,True
23,3.5,120000.0,4.2,2,38.5,0,0,89052.0,36,3396.0,0.34,0.742,2474.0,0,True,False,True,False,False,False,False,False,True,False,False
64,4.9,120000.0,2.2,1,22.0,0,1,50000.0,24,5276.0,0.528,0.417,2083.0,1,True,False,False,True,True,False,False,False,False,True,False
46,7.7,120000.0,5.6,1,57.9,3,0,124165.0,24,1469.0,0.147,1.035,5174.0,0,True,False,False,False,False,True,False,False,False,False,True
45,0.7,120000.0,0.1,1,57.6,0,1,60503.0,48,5245.0,0.524,0.504,1260.0,1,True,False,False,False,True,False,False,False,False,False,False
36,3.3,120000.0,6.6,1,28.0,2,0,92275.0,36,4414.0,0.441,0.769,2563.0,0,True,False,True,False,False,False,False,False,False,False,True
28,12.9,120000.0,1.5,0,65.2,1,0,238184.0,24,4833.0,0.483,1.985,9924.0,0,False,True,False,False,True,False,True,False,False,False,False
56,0.6,120000.0,0.2,1,81.0,0,1,289501.0,60,5138.0,0.514,2.413,4825.0,1,False,True,False,False,False,False,False,True,False,False,False
27,7.1,120000.0,3.7,0,67.3,1,0,215501.0,36,1812.0,0.181,1.796,5986.0,0,True,False,True,False,True,False,False,False,False,False,False
32,2.7,120000.0,5.9,1,42.7,2,0,232332.0,36,2935.0,0.294,1.936,6454.0,0,True,False,False,False,True,False,False,False,True,False,False
32,4.4,120000.0,3.2,0,47.4,0,0,147850.0,24,4467.0,0.447,1.232,6160.0,0,True,False,False,True,True,False,True,False,False,False,False
32,4.7,120000.0,1.1,0,64.3,2,1,93914.0,48,1883.0,0.188,0.783,1957.0,0,False,True,True,False,True,False,True,False,False,False,False
40,0.3,120000.0,1.7,1,24.7,0,0,180696.0,36,1508.0,0.151,1.506,5019.0,0,True,False,False,False,False,True,False,False,False,False,True
24,8.7,120000.0,3.3,0,49.7,2,2,107112.0,24,4282.0,0.428,0.893,4463.0,0,True,False,False,False,False,False,False,False,False,True,False
27,1.1,120000.0,4.7,1,68.5,3,0,174284.0,36,4264.0,0.426,1.452,4841.0,0,False,True,True,False,False,False,False,False,True,False,False
47,5.6,120000.0,3.5,0,65.2,1,1,69368.0,36,4587.0,0.459,0.578,1927.0,0,False,True,False,False,True,False,False,False,False,False,True
33,14.2,120000.0,6.5,1,66.6,3,1,96242.0,12,2218.0,0.222,0.802,8020.0,0,True,False,True,False,True,False,False,False,True,False,False
45,31.3,120000.0,25.2,0,55.5,1,1,71644.0,12,4838.0,0.484,0.597,5970.0,0,True,False,False,False,True,False,True,False,False,False,False
22,0.5,120000.0,12.2,2,29.1,1,1,80763.0,48,3571.0,0.357,0.673,1683.0,0,False,True,False,False,True,False,False,False,False,True,False
58,13.0,120000.0,2.0,0,65.2,0,1,67353.0,48,2880.0,0.288,0.561,1403.0,0,False,True,True,False,True,False,False,True,False,False,False
27,4.0,120000.0,9.4,1,28.7,0,0,62582.0,24,2692.0,0.269,0.522,2608.0,0,True,False,False,False,True,False,False,False,False,True,False
61,5.8,120000.0,8.7,0,32.4,1,1,105380.0,36,5179.0,0.518,0.878,2927.0,1,False,True,False,False,True,False,False,False,False,False,True
44,3.5,120000.0,18.0,0,3.2,1,3,97603.0,48,5339.0,0.534,0.813,2033.0,1,True,False,True,False,True,False,False,False,True,False,False
31,18.2,120000.0,1.5,2,30.7,2,1,50000.0,36,3083.0,0.308,0.417,1389.0,0,True,False,True,False,False,True,False,False,True,False,False
56,4.3,120000.0,5.4,1,24.4,3,6,100283.0,36,2136.0,0.214,0.836,2786.0,0,False,True,False,False,True,False,False,False,False,False,False
31,13.5,120000.0,12.3,0,22.5,1,2,511010.0,48,3890.0,0.389,4.258,10646.0,0,True,False,False,True,True,False,False,False,True,False,False
39,17.6,120000.0,1.2,1,18.9,0,3,69700.0,36,2218.0,0.222,0.581,1936.0,0,True,False,False,False,True,False,False,False,True,False,False
41,2.6,120000.0,11.5,1,25.2,0,0,57433.0,36,4372.0,0.437,0.479,1595.0,0,True,False,True,False,True,False,False,False,False,True,False
33,0.9,120000.0,0.6,1,40.5,1,1,100935.0,12,1302.0,0.13,0.841,8411.0,0,False,False,True,False,True,False,False,False,False,False,False
48,9.5,120000.0,16.2,0,67.5,2,1,101910.0,36,5005.0,0.5,0.849,2831.0,0,True,False,False,False,True,False,True,False,False,False,False
42,2.0,120000.0,0.4,0,29.1,2,1,192308.0,48,1986.0,0.199,1.603,4006.0,0,False,True,False,False,True,False,False,False,False,True,False
37,1.0,120000.0,1.8,1,52.5,1,1,151966.0,60,1502.0,0.15,1.266,2533.0,0,True,False,False,False,True,False,False,False,False,False,True
47,3.6,120000.0,10.1,0,6.2,1,0,249304.0,12,1899.0,0.19,2.078,20775.0,0,True,False,False,True,False,False,False,True,False,False,False
33,0.4,120000.0,8.6,1,28.8,1,0,142854.0,36,3153.0,0.315,1.19,3968.0,0,False,True,False,False,False,True,False,False,False,False,False
57,4.9,120000.0,0.1,0,48.0,1,2,56553.0,36,5091.0,0.509,0.471,1571.0,1,True,False,False,False,True,False,False,False,False,False,False
33,4.4,120000.0,4.7,1,56.8,1,0,77894.0,36,2423.0,0.242,0.649,2164.0,0,True,False,True,False,True,False,False,False,False,False,False
50,3.5,120000.0,6.7,0,51.7,3,1,50000.0,36,4400.0,0.44,0.417,1389.0,0,False,False,False,False,True,False,False,False,False,True,False
59,6.7,120000.0,14.8,0,30.9,1,1,245852.0,36,2928.0,0.293,2.049,6829.0,0,True,False,False,False,False,True,False,True,False,False,False
55,10.7,120000.0,0.9,1,46.3,2,0,76517.0,24,2910.0,0.291,0.638,3188.0,0,True,False,False,False,False,True,False,False,False,True,False
35,3.5,131202.0,1.7,2,38.5,2,1,122857.0,12,2676.0,0.245,0.936,10238.0,0,True,False,False,False,True,False,False,True,False,False,False
37,1.5,120000.0,9.3,2,25.8,0,2,108558.0,36,2166.0,0.217,0.905,3016.0,0,False,True,False,False,False,False,False,False,False,True,False
53,1.4,120000.0,8.8,1,35.6,0,2,122478.0,24,1353.0,0.135,1.021,5103.0,0,True,False,False,False,True,False,False,True,False,False,False
37,8.9,120000.0,1.3,2,73.9,0,0,62173.0,24,620.0,0.062,0.518,2591.0,0,False,True,True,False,True,False,True,False,False,False,False
33,0.4,120000.0,9.0,0,43.1,1,3,94116.0,36,1543.0,0.154,0.784,2614.0,0,False,True,False,False,True,False,False,False,False,False,True
23,4.7,120000.0,8.0,3,19.0,3,1,59474.0,24,2347.0,0.235,0.496,2478.0,1,False,True,True,False,False,False,False,False,False,False,True
48,2.6,120000.0,1.7,2,45.0,1,1,74789.0,36,3722.0,0.372,0.623,2077.0,0,True,False,False,False,False,False,True,False,False,False,False
25,22.8,120000.0,3.1,1,18.5,1,3,50000.0,36,4429.0,0.443,0.417,1389.0,0,True,False,False,False,False,True,True,False,False,False,False
27,0.7,120000.0,3.1,0,31.5,1,0,95320.0,24,5236.0,0.524,0.794,3972.0,1,True,False,True,False,True,False,False,True,False,False,False
28,4.5,120000.0,9.7,0,5.6,0,0,207774.0,12,2679.0,0.268,1.731,17314.0,0,True,False,False,False,False,False,False,True,False,False,False
51,8.5,120000.0,0.4,1,11.7,0,0,50036.0,36,4459.0,0.446,0.417,1390.0,0,False,True,True,False,True,False,False,False,False,False,False
49,0.7,120000.0,3.9,1,5.0,1,0,51470.0,36,2777.0,0.278,0.429,1430.0,0,False,False,True,False,True,False,False,True,False,False,False
44,9.7,120000.0,17.9,1,28.9,0,0,89119.0,12,3662.0,0.366,0.743,7427.0,0,True,False,False,False,False,True,False,False,True,False,False
21,3.6,120000.0,5.2,0,24.6,1,0,94042.0,36,1751.0,0.175,0.784,2612.0,0,True,False,False,True,True,False,True,False,False,False,False
36,1.8,120000.0,1.0,1,39.7,1,2,119168.0,60,1831.0,0.183,0.993,1986.0,0,True,False,False,True,True,False,False,False,True,False,False
33,6.0,120753.0,14.8,1,39.0,0,1,113110.0,48,5169.0,0.514,0.937,2356.0,1,True,False,False,True,False,False,False,False,False,False,True
57,1.1,120000.0,1.7,1,34.4,3,0,116917.0,36,2817.0,0.282,0.974,3248.0,0,False,False,True,False,True,False,True,False,False,False,False
54,1.2,120000.0,0.3,1,50.2,0,1,52737.0,36,678.0,0.068,0.439,1465.0,0,False,True,True,False,False,False,True,False,False,False,False
61,7.1,120000.0,8.9,5,8.6,2,1,50000.0,60,742.0,0.074,0.417,833.0,1,False,True,True,False,False,True,False,False,False,True,False
50,6.0,120000.0,2.0,1,14.4,2,0,92402.0,12,1384.0,0.138,0.77,7700.0,0,False,True,False,False,True,False,False,False,True,False,False
52,0.0,120000.0,3.7,2,60.7,1,1,138517.0,48,3069.0,0.307,1.154,2886.0,0,False,True,False,False,False,True,False,False,False,False,False
56,3.6,120000.0,4.4,0,25.3,3,1,128638.0,48,4178.0,0.418,1.072,2680.0,0,False,True,False,True,False,False,False,False,False,False,True
44,2.5,176801.0,11.3,0,20.7,1,2,78520.0,24,2269.0,0.154,0.444,3272.0,0,True,False,False,False,False,False,True,False,False,False,False
23,3.3,120000.0,14.3,0,23.3,1,1,99852.0,48,2447.0,0.245,0.832,2080.0,0,False,True,False,False,True,False,False,False,False,True,False
42,0.9,120000.0,5.7,1,35.6,3,3,107449.0,48,1551.0,0.155,0.895,2239.0,0,True,False,True,False,False,True,True,False,False,False,False
22,21.7,120000.0,6.0,1,28.4,3,2,128513.0,36,5303.0,0.53,1.071,3570.0,1,False,True,True,False,True,False,False,True,False,False,False
39,0.4,120000.0,0.5,2,79.5,1,1,59005.0,36,3849.0,0.385,0.492,1639.0,1,False,True,False,False,False,True,False,False,False,False,True
48,1.8,120000.0,11.4,1,36.4,2,2,50000.0,36,2257.0,0.226,0.417,1389.0,0,False,True,False,True,False,True,False,False,False,True,False
47,1.4,120000.0,1.4,0,32.6,1,0,175155.0,36,4010.0,0.401,1.46,4865.0,0,True,False,False,False,False,True,False,False,False,False,True
34,3.2,120000.0,1.3,0,15.9,0,0,89997.0,36,3668.0,0.367,0.75,2500.0,0,True,False,True,False,False,True,False,False,False,True,False
40,5.7,120000.0,3.3,1,29.8,1,2,112214.0,36,3624.0,0.362,0.935,3117.0,0,False,True,False,False,False,True,True,False,False,False,False
51,0.6,120000.0,5.1,0,34.5,1,0,162631.0,24,1150.0,0.115,1.355,6776.0,0,False,False,False,True,True,False,False,False,True,False,False
33,10.2,120000.0,0.4,3,79.5,3,3,68618.0,36,1656.0,0.166,0.572,1906.0,1,False,True,True,False,False,True,False,False,False,False,True
29,7.2,120000.0,2.3,0,57.3,0,2,53407.0,36,1771.0,0.177,0.445,1484.0,0,False,False,True,False,True,False,True,False,False,False,False
35,2.1,120000.0,8.6,2,49.6,0,1,88179.0,36,4770.0,0.477,0.735,2449.0,0,True,False,False,False,True,False,True,False,False,False,False
50,16.6,120000.0,10.4,1,27.1,0,1,81238.0,36,4147.0,0.415,0.677,2257.0,0,True,False,True,False,True,False,False,False,False,True,False
21,7.4,120000.0,1.6,1,45.3,2,1,95003.0,36,3395.0,0.34,0.792,2639.0,0,False,True,False,True,False,True,False,False,False,False,True
35,5.9,120000.0,5.3,1,72.8,0,5,50000.0,24,2372.0,0.237,0.417,2083.0,0,True,False,False,False,False,True,False,False,False,False,False
28,1.2,120000.0,0.1,0,24.6,1,2,101613.0,24,4419.0,0.442,0.847,4234.0,0,True,False,False,False,True,False,False,True,False,False,False
25,20.6,120000.0,1.1,3,56.5,0,1,180447.0,24,992.0,0.099,1.504,7519.0,1,False,True,True,False,False,True,False,True,False,False,False
25,2.1,140855.0,1.8,0,51.4,2,1,58735.0,48,4344.0,0.37,0.417,1224.0,0,True,False,False,False,True,False,False,True,False,False,False
36,9.4,120000.0,3.8,0,37.5,2,0,142213.0,12,3091.0,0.309,1.185,11851.0,0,False,True,False,False,True,False,False,True,False,False,False
40,9.2,120000.0,1.1,0,40.6,2,0,146736.0,36,2464.0,0.246,1.223,4076.0,0,True,False,False,True,True,False,False,False,False,False,True
26,0.4,120000.0,12.2,1,59.5,3,1,194440.0,36,4088.0,0.409,1.62,5401.0,0,True,False,False,False,True,False,True,False,False,False,False
48,14.7,120000.0,3.5,0,27.3,1,4,104863.0,24,2020.0,0.202,0.874,4369.0,0,False,True,True,False,True,False,False,False,False,True,False
26,4.7,120000.0,9.2,0,28.7,0,1,155430.0,36,4849.0,0.485,1.295,4318.0,0,False,True,False,False,False,True,False,True,False,False,False
49,6.3,120000.0,11.9,0,41.8,0,0,103706.0,60,546.0,0.055,0.864,1728.0,0,True,False,True,False,False,True,False,False,False,False,False
63,3.1,120000.0,2.1,1,34.3,1,0,163037.0,24,2952.0,0.295,1.359,6793.0,0,True,False,False,True,True,False,False,True,False,False,False
59,7.5,120000.0,3.9,0,4.3,1,2,165374.0,24,986.0,0.099,1.378,6891.0,0,True,False,False,True,True,False,True,False,False,False,False
63,0.4,120000.0,4.1,2,55.2,1,0,50000.0,60,2325.0,0.232,0.417,833.0,0,False,True,True,False,True,False,False,False,False,False,False
53,0.1,120000.0,12.5,1,33.0,2,1,50919.0,48,665.0,0.066,0.424,1061.0,0,True,False,True,False,False,True,False,True,False,False,False
44,14.0,120000.0,2.6,0,11.8,1,4,193590.0,24,713.0,0.071,1.613,8066.0,0,False,True,False,False,True,False,False,False,False,False,True
30,6.9,120000.0,5.8,0,66.4,2,1,82979.0,36,4967.0,0.497,0.691,2305.0,0,True,False,True,False,True,False,False,False,False,False,True
55,12.4,120000.0,0.8,3,40.0,0,1,68751.0,12,3890.0,0.389,0.573,5729.0,1,True,False,False,False,True,False,False,False,False,True,False
40,0.8,120000.0,2.7,0,13.5,0,2,150180.0,36,5076.0,0.508,1.252,4172.0,1,False,True,True,False,True,False,False,False,False,False,False
24,5.5,120000.0,23.4,1,33.0,1,0,112056.0,36,3348.0,0.335,0.934,3113.0,0,True,False,False,False,False,True,False,True,False,False,False
24,0.4,120000.0,3.2,0,60.7,1,1,142888.0,24,3198.0,0.32,1.191,5954.0,0,False,True,False,False,False,False,True,False,False,False,False
23,0.3,120000.0,0.2,0,12.8,3,0,124008.0,24,2438.0,0.244,1.033,5167.0,0,False,True,False,True,True,False,False,False,True,False,False
43,0.1,129867.0,3.9,1,69.1,0,0,386435.0,36,2563.0,0.237,2.976,10734.0,0,True,False,False,True,True,False,False,False,True,False,False
43,5.4,120000.0,0.9,1,47.7,1,3,150802.0,60,2127.0,0.213,1.257,2513.0,0,False,False,True,False,True,False,True,False,False,False,False
33,2.9,120000.0,0.3,0,68.7,2,1,50000.0,48,2558.0,0.256,0.417,1042.0,0,True,False,False,False,True,False,False,False,True,False,False
56,7.4,120000.0,0.3,1,62.6,0,0,64517.0,36,629.0,0.063,0.538,1792.0,0,True,False,True,False,False,True,False,False,False,True,False
36,1.2,120000.0,4.6,2,50.8,1,0,54576.0,36,1681.0,0.168,0.455,1516.0,0,False,False,False,False,False,False,False,False,False,False,False
30,3.1,120000.0,1.8,2,12.4,0,0,103114.0,48,1019.0,0.102,0.859,2148.0,0,True,False,False,False,True,False,False,False,False,False,True
48,7.2,120000.0,0.1,0,28.3,1,0,123702.0,24,682.0,0.068,1.031,5154.0,0,True,False,False,True,False,False,False,True,False,False,False
59,11.2,120000.0,2.3,1,37.6,5,0,278550.0,60,4958.0,0.496,2.321,4642.0,0,False,True,True,False,True,False,False,False,False,False,True
