age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal,default_probability,actual_default,risk_score,risk_band,recommended_action
31,3.9,120000.0,1.3,0,54.3,0,0,93626.0,36,4080.0,0.408,0.78,2601.0,0,True,False,False,False,False,True,True,False,False,False,False,0.5054,0,597,Very High Risk,Decline
54,2.1,120000.0,4.6,2,14.0,3,3,50000.0,48,5355.0,0.536,0.417,1042.0,1,True,False,False,False,True,False,False,False,True,False,False,0.7188,0,469,Very High Risk,Decline
41,5.9,120000.0,6.0,0,25.4,0,1,134552.0,24,5462.0,0.546,1.121,5606.0,1,True,False,False,True,True,False,False,False,True,False,False,0.3292,0,702,High Risk,Manual underwriter review
36,1.5,120000.0,7.4,2,28.5,0,1,89191.0,36,2624.0,0.262,0.743,2478.0,0,True,False,False,False,True,False,False,False,False,False,False,0.4518,0,629,High Risk,Manual underwriter review
40,5.4,120000.0,5.4,0,18.3,2,2,118660.0,60,1338.0,0.134,0.989,1978.0,0,False,True,False,True,True,False,False,True,False,False,False,0.1891,1,787,Moderate Risk,Approve with conditions (higher rate / lower limit)
43,6.7,120000.0,18.0,1,15.7,2,1,90157.0,60,566.0,0.057,0.751,1503.0,0,False,True,False,True,True,False,True,False,False,False,False,0.1141,0,832,Low Risk,Approve
49,1.0,120000.0,2.2,1,72.3,0,2,187044.0,60,1674.0,0.167,1.559,3117.0,0,False,True,False,True,True,False,False,False,False,False,True,0.6165,1,530,Very High Risk,Decline
62,2.0,120000.0,3.4,1,61.9,0,1,50000.0,12,907.0,0.091,0.417,4167.0,0,True,False,False,False,True,False,False,True,False,False,False,0.4419,0,635,High Risk,Manual underwriter review
33,12.2,120000.0,11.9,0,68.0,0,1,205700.0,36,978.0,0.098,1.714,5714.0,0,False,True,False,True,False,False,False,False,True,False,False,0.3024,0,719,High Risk,Manual underwriter review
60,1.8,120000.0,27.6,0,22.1,1,3,117576.0,12,5184.0,0.518,0.98,9798.0,1,True,False,False,False,True,False,False,False,False,False,True,0.1953,0,783,Moderate Risk,Approve with conditions (higher rate / lower limit)
42,2.1,120000.0,3.6,0,28.4,0,1,82030.0,60,5386.0,0.539,0.684,1367.0,1,True,False,True,False,True,False,False,False,False,False,False,0.4054,0,657,High Risk,Manual underwriter review
48,0.2,120000.0,2.6,0,53.8,0,5,50000.0,48,2485.0,0.248,0.417,1042.0,0,False,True,False,False,True,False,False,False,False,False,True,0.5945,0,543,Very High Risk,Decline
46,0.3,132687.0,6.8,1,58.7,1,0,79354.0,36,1325.0,0.12,0.598,2204.0,0,False,False,True,False,False,False,False,False,False,False,False,0.4111,0,653,High Risk,Manual underwriter review
50,19.4,120000.0,2.1,1,46.9,2,0,67645.0,48,3974.0,0.397,0.564,1409.0,0,False,True,True,False,False,True,False,False,True,False,False,0.6797,0,492,Very High Risk,Decline
33,15.7,120000.0,22.9,1,74.3,0,1,118948.0,24,3052.0,0.305,0.991,4956.0,0,False,False,True,False,False,True,False,False,True,False,False,0.514,0,592,Very High Risk,Decline
51,0.8,120000.0,6.6,4,41.8,1,0,77574.0,48,4994.0,0.499,0.646,1616.0,1,False,False,False,False,True,False,False,False,False,False,True,0.8522,1,389,Very High Risk,Decline
47,10.2,120000.0,5.9,1,37.4,1,1,50000.0,60,1309.0,0.131,0.417,833.0,0,True,False,False,False,False,False,False,False,True,False,False,0.3705,1,678,High Risk,Manual underwriter review
27,23.2,120000.0,11.8,1,28.8,1,2,57253.0,36,3703.0,0.37,0.477,1590.0,0,False,True,False,False,True,False,False,False,True,False,False,0.4767,0,614,High Risk,Manual underwriter review
46,2.0,120000.0,0.9,4,41.4,1,2,93873.0,36,3306.0,0.331,0.782,2608.0,1,True,False,False,False,False,True,False,False,False,False,False,0.8901,0,366,Very High Risk,Decline
41,1.5,120000.0,17.4,0,4.2,0,0,89405.0,24,2292.0,0.229,0.745,3725.0,0,True,False,True,False,True,False,False,True,False,False,False,0.0675,0,859,Low Risk,Approve
36,2.0,120000.0,2.3,1,22.0,2,0,76624.0,24,3100.0,0.31,0.639,3193.0,0,True,False,False,False,False,False,False,False,False,False,True,0.4095,0,654,High Risk,Manual underwriter review
27,0.8,120000.0,1.5,0,49.1,0,1,100639.0,60,4314.0,0.431,0.839,1677.0,0,True,False,False,False,True,False,False,False,False,False,True,0.5135,0,592,Very High Risk,Decline
62,20.0,129754.0,9.4,2,24.4,2,2,123211.0,36,983.0,0.091,0.95,3423.0,0,False,False,False,True,False,True,True,False,False,False,False,0.3768,0,674,High Risk,Manual underwriter review
33,12.7,120000.0,4.1,0,34.5,0,4,126660.0,60,3722.0,0.372,1.056,2111.0,0,True,False,False,False,True,False,True,False,False,False,False,0.4769,0,614,High Risk,Manual underwriter review
63,3.6,120000.0,2.2,2,8.0,1,0,50000.0,60,1703.0,0.17,0.417,833.0,0,False,True,True,False,True,False,False,False,True,False,False,0.3394,0,696,High Risk,Manual underwriter review
36,2.5,120000.0,0.9,1,67.6,0,2,282197.0,48,3313.0,0.331,2.352,5879.0,0,False,True,False,False,False,True,False,False,False,False,True,0.778,0,433,Very High Risk,Decline
42,3.8,120000.0,0.7,1,15.5,0,1,50000.0,36,1646.0,0.165,0.417,1389.0,0,True,False,True,False,False,True,False,False,True,False,False,0.3236,0,706,High Risk,Manual underwriter review
49,0.6,120000.0,0.1,0,9.3,2,0,50000.0,24,4252.0,0.425,0.417,2083.0,0,True,False,False,False,False,True,False,False,False,False,True,0.3156,0,711,High Risk,Manual underwriter review
38,3.5,120000.0,4.2,0,38.5,2,2,63461.0,48,2668.0,0.267,0.529,1322.0,0,False,True,True,False,True,False,False,False,False,False,False,0.4141,0,652,High Risk,Manual underwriter review
52,3.5,120000.0,4.2,0,38.5,2,1,50000.0,36,3337.0,0.334,0.417,1389.0,0,True,False,False,False,True,False,True,False,False,False,False,0.3655,0,681,High Risk,Manual underwriter review
39,1.4,120000.0,0.1,2,52.9,2,2,207595.0,12,1121.0,0.112,1.73,17300.0,0,True,False,False,True,True,False,True,False,False,False,False,0.6013,0,539,Very High Risk,Decline
38,3.4,120000.0,13.5,0,68.4,2,1,89006.0,24,5464.0,0.546,0.742,3709.0,1,False,False,False,True,True,False,False,False,True,False,False,0.5439,1,574,Very High Risk,Decline
58,0.8,120000.0,9.8,1,74.3,0,0,60620.0,36,2176.0,0.218,0.505,1684.0,0,True,False,False,False,False,True,False,False,False,False,True,0.5344,0,579,Very High Risk,Decline
22,4.4,120000.0,15.5,0,25.4,0,0,106902.0,24,3634.0,0.363,0.891,4454.0,0,False,True,False,False,False,True,False,False,False,False,False,0.2014,0,779,Moderate Risk,Approve with conditions (higher rate / lower limit)
51,11.4,120000.0,7.8,1,21.3,0,0,50000.0,48,1928.0,0.193,0.417,1042.0,0,True,False,False,False,True,False,False,False,False,False,True,0.2251,0,765,Moderate Risk,Approve with conditions (higher rate / lower limit)
42,0.7,120000.0,1.9,1,24.1,1,0,82936.0,48,3446.0,0.345,0.691,1728.0,0,True,False,False,True,False,False,False,False,False,False,True,0.3757,0,675,High Risk,Manual underwriter review
55,3.3,120000.0,0.8,1,71.9,2,0,107202.0,36,1427.0,0.143,0.893,2978.0,0,False,True,False,False,True,False,False,True,False,False,False,0.608,0,535,Very High Risk,Decline
38,0.5,120000.0,0.4,1,19.8,0,0,173548.0,36,2605.0,0.26,1.446,4821.0,0,True,False,False,False,False,True,False,False,False,False,False,0.3458,0,693,High Risk,Manual underwriter review
30,34.3,120000.0,12.2,1,8.6,0,2,50000.0,60,510.0,0.051,0.417,833.0,0,True,False,False,False,True,False,True,False,False,False,False,0.1552,0,807,Moderate Risk,Approve with conditions (higher rate / lower limit)
62,0.6,120000.0,6.8,0,37.2,0,0,153710.0,48,3770.0,0.377,1.281,3202.0,0,True,False,False,False,False,True,False,True,False,False,False,0.3089,0,715,High Risk,Manual underwriter review
30,17.8,120000.0,0.9,0,36.4,1,1,53003.0,12,760.0,0.076,0.442,4417.0,0,False,True,False,False,True,False,True,False,False,False,False,0.2661,0,740,Moderate Risk,Approve with conditions (higher rate / lower limit)
39,1.9,120000.0,5.7,0,32.9,1,2,173365.0,12,2642.0,0.264,1.445,14447.0,0,False,True,False,False,False,False,False,False,False,False,False,0.3264,0,704,High Risk,Manual underwriter review
42,2.2,120000.0,4.6,1,66.9,3,3,57298.0,36,5275.0,0.528,0.477,1592.0,1,False,True,False,False,False,True,False,True,False,False,False,0.8739,1,376,Very High Risk,Decline
54,13.6,120000.0,2.2,0,19.4,3,0,98985.0,12,4794.0,0.479,0.825,8249.0,0,False,True,False,True,False,True,True,False,False,False,False,0.3604,1,684,High Risk,Manual underwriter review
34,1.2,120000.0,2.3,0,62.3,2,0,81767.0,48,2129.0,0.213,0.681,1703.0,0,True,False,False,False,False,True,False,False,False,False,True,0.4835,0,610,High Risk,Manual underwriter review
62,11.3,120000.0,0.0,0,21.3,0,0,100829.0,48,3449.0,0.345,0.84,2101.0,0,False,True,False,False,True,False,False,False,True,False,False,0.2841,0,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
46,1.7,120000.0,12.5,3,82.8,0,1,50000.0,24,4276.0,0.428,0.417,2083.0,1,True,False,False,True,True,False,True,False,False,False,False,0.8295,0,402,Very High Risk,Decline
43,1.5,120000.0,4.8,1,62.3,3,2,191026.0,60,4150.0,0.415,1.592,3184.0,0,False,True,False,False,True,False,False,False,False,False,True,0.7791,0,433,Very High Risk,Decline
59,3.5,120000.0,4.2,1,38.5,2,4,132606.0,36,1307.0,0.131,1.105,3684.0,0,False,False,False,False,False,False,True,False,False,False,False,0.5127,0,592,Very High Risk,Decline
30,8.4,120000.0,5.3,2,39.0,1,1,50000.0,60,932.0,0.093,0.417,833.0,0,False,True,False,False,True,False,False,False,False,True,False,0.4896,0,606,High Risk,Manual underwriter review
54,7.2,120000.0,3.0,0,41.3,1,0,131205.0,36,2065.0,0.206,1.093,3645.0,0,False,True,False,False,True,False,False,False,True,False,False,0.3018,1,719,High Risk,Manual underwriter review
21,33.4,120000.0,4.1,1,7.8,1,1,54131.0,36,3168.0,0.317,0.451,1504.0,0,True,False,False,False,True,False,False,False,False,False,False,0.3478,1,691,High Risk,Manual underwriter review
23,5.7,120000.0,10.3,0,7.8,4,2,160279.0,48,2734.0,0.273,1.336,3339.0,0,False,True,False,True,True,False,False,False,False,False,False,0.2055,1,777,Moderate Risk,Approve with conditions (higher rate / lower limit)
41,3.7,120000.0,0.2,1,34.2,2,2,127445.0,36,4346.0,0.435,1.062,3540.0,0,False,True,False,True,False,False,True,False,False,False,False,0.6321,0,521,Very High Risk,Decline
61,0.7,120000.0,1.1,0,21.3,2,2,64450.0,48,1044.0,0.104,0.537,1343.0,0,True,False,True,False,False,True,False,False,False,False,False,0.258,0,745,Moderate Risk,Approve with conditions (higher rate / lower limit)
54,7.5,120000.0,0.0,0,69.2,1,3,50000.0,60,1620.0,0.162,0.417,833.0,0,False,True,False,False,False,False,False,True,False,False,False,0.6149,1,531,Very High Risk,Decline
38,7.9,120000.0,2.6,0,5.0,0,0,111446.0,24,4571.0,0.457,0.929,4644.0,0,True,False,False,False,True,False,False,False,True,False,False,0.2284,0,763,Moderate Risk,Approve with conditions (higher rate / lower limit)
63,4.0,120000.0,3.2,0,32.6,0,1,79464.0,36,4119.0,0.412,0.662,2207.0,0,True,False,False,False,True,False,False,False,False,False,False,0.3467,0,692,High Risk,Manual underwriter review
24,0.5,120000.0,1.7,2,53.5,1,1,68233.0,48,5453.0,0.545,0.569,1422.0,1,True,False,False,False,True,False,False,True,False,False,False,0.8262,0,404,Very High Risk,Decline
23,1.4,120000.0,8.2,1,9.2,2,1,67019.0,48,1828.0,0.183,0.558,1396.0,0,True,False,False,False,True,False,False,False,False,True,False,0.2263,0,764,Moderate Risk,Approve with conditions (higher rate / lower limit)
48,3.5,120000.0,1.9,1,38.5,3,2,72722.0,36,3533.0,0.353,0.606,2020.0,0,False,False,False,True,False,True,False,True,False,False,False,0.6122,0,533,Very High Risk,Decline
60,1.6,120000.0,2.1,0,30.6,1,1,86409.0,12,4615.0,0.462,0.72,7201.0,0,True,False,False,False,False,True,True,False,False,False,False,0.4195,1,648,High Risk,Manual underwriter review
46,2.2,139984.0,5.7,3,21.7,0,1,152499.0,48,3806.0,0.326,1.089,3177.0,1,False,True,False,True,True,False,False,False,False,False,True,0.5964,0,542,Very High Risk,Decline
58,0.3,120000.0,4.4,0,62.5,2,0,119654.0,36,1209.0,0.121,0.997,3324.0,0,True,False,True,False,False,True,False,False,False,False,True,0.389,0,667,High Risk,Manual underwriter review
59,0.4,120000.0,2.9,0,65.6,1,1,93456.0,36,589.0,0.059,0.779,2596.0,0,False,True,False,False,True,False,False,False,False,True,False,0.3662,0,680,High Risk,Manual underwriter review
43,0.2,120000.0,0.7,3,17.2,0,0,312347.0,12,4658.0,0.466,2.603,26029.0,1,False,False,False,False,True,False,False,False,True,False,False,0.6335,1,520,Very High Risk,Decline
27,1.1,120000.0,9.6,0,49.4,5,3,110282.0,24,2711.0,0.271,0.919,4595.0,0,False,True,False,False,True,False,False,False,True,False,False,0.547,1,572,Very High Risk,Decline
40,1.7,120000.0,7.5,0,82.4,0,3,104336.0,36,1532.0,0.153,0.869,2898.0,1,False,True,False,True,False,False,True,False,False,False,False,0.5088,0,595,Very High Risk,Decline
30,10.7,120000.0,0.4,0,48.5,0,0,125238.0,12,3664.0,0.366,1.044,10436.0,0,False,True,True,False,True,False,False,False,True,False,False,0.4593,0,624,High Risk,Manual underwriter review
49,18.2,120000.0,9.9,1,21.8,0,2,56256.0,36,4469.0,0.447,0.469,1563.0,0,True,False,False,False,True,False,False,False,True,False,False,0.4378,0,637,High Risk,Manual underwriter review
46,7.7,120000.0,1.4,0,36.6,2,2,50000.0,24,2079.0,0.208,0.417,2083.0,0,True,False,False,False,False,True,False,False,False,True,False,0.4068,0,656,High Risk,Manual underwriter review
40,7.0,120000.0,7.2,0,18.1,2,1,59603.0,12,2218.0,0.222,0.497,4967.0,0,True,False,False,False,False,True,False,False,True,False,False,0.2284,0,763,Moderate Risk,Approve with conditions (higher rate / lower limit)
59,2.2,120000.0,5.7,1,53.7,3,2,50000.0,60,5197.0,0.52,0.417,833.0,1,False,True,True,False,True,False,True,False,False,False,False,0.7524,0,449,Very High Risk,Decline
44,6.2,120000.0,9.7,1,32.4,1,0,119880.0,60,5039.0,0.504,0.999,1998.0,1,True,False,True,False,True,False,True,False,False,False,False,0.4408,1,636,High Risk,Manual underwriter review
28,0.2,120000.0,0.7,2,25.5,0,1,60616.0,60,702.0,0.07,0.505,1010.0,0,False,True,False,False,False,True,True,False,False,False,False,0.4455,0,633,High Risk,Manual underwriter review
35,3.2,120000.0,8.5,2,29.5,2,0,97998.0,36,2318.0,0.232,0.817,2722.0,0,True,False,False,False,True,False,False,True,False,False,False,0.4358,0,638,High Risk,Manual underwriter review
64,5.8,120000.0,5.4,1,24.0,2,3,273674.0,48,4576.0,0.458,2.281,5702.0,0,False,True,False,False,True,False,False,False,True,False,False,0.6084,0,535,Very High Risk,Decline
44,0.4,120000.0,4.5,1,24.3,1,2,57530.0,36,3471.0,0.347,0.479,1598.0,0,True,False,False,False,False,False,False,False,False,False,True,0.4795,0,612,High Risk,Manual underwriter review
26,10.5,120000.0,4.7,0,55.1,2,1,66920.0,48,1456.0,0.146,0.558,1394.0,0,True,False,False,True,False,True,False,False,False,False,True,0.3827,0,670,High Risk,Manual underwriter review
61,2.7,120000.0,3.1,1,74.4,1,0,88661.0,24,5455.0,0.546,0.739,3694.0,1,True,False,False,True,True,False,False,False,False,False,False,0.7283,0,463,Very High Risk,Decline
60,0.5,120000.0,11.7,1,30.3,2,0,50000.0,36,1084.0,0.108,0.417,1389.0,0,True,False,False,False,True,False,False,False,False,False,True,0.2127,0,772,Moderate Risk,Approve with conditions (higher rate / lower limit)
60,1.2,120000.0,1.0,0,15.6,0,1,116385.0,48,4322.0,0.432,0.97,2425.0,0,False,False,False,True,False,True,False,True,False,False,False,0.283,1,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
53,11.7,120000.0,0.2,1,43.2,2,1,50000.0,24,2302.0,0.23,0.417,2083.0,0,False,True,False,False,True,False,False,False,False,True,False,0.5472,0,572,Very High Risk,Decline
29,0.3,120000.0,1.4,0,81.4,0,2,124286.0,24,3267.0,0.327,1.036,5179.0,1,True,False,True,False,True,False,False,False,False,False,False,0.6656,1,501,Very High Risk,Decline
33,7.0,120000.0,3.1,0,59.2,0,2,78275.0,36,2635.0,0.264,0.652,2174.0,0,True,False,False,True,False,False,False,False,False,False,True,0.4691,0,619,High Risk,Manual underwriter review
51,6.9,120000.0,8.3,1,13.0,2,2,235744.0,60,4790.0,0.479,1.965,3929.0,0,False,False,True,False,False,True,False,False,False,True,False,0.491,0,605,High Risk,Manual underwriter review
33,30.4,120000.0,2.2,0,21.6,3,0,137642.0,36,5224.0,0.522,1.147,3823.0,1,True,False,False,False,True,False,False,False,False,False,True,0.4487,0,631,High Risk,Manual underwriter review
55,16.9,120000.0,0.7,0,32.5,0,1,56424.0,48,1558.0,0.156,0.47,1176.0,0,False,True,False,False,True,False,False,False,True,False,False,0.2792,0,732,Moderate Risk,Approve with conditions (higher rate / lower limit)
28,1.2,120000.0,3.5,0,59.4,1,2,50000.0,36,3246.0,0.325,0.417,1389.0,0,True,False,False,False,True,False,False,True,False,False,False,0.5427,0,574,Very High Risk,Decline
51,3.5,120000.0,2.8,0,38.5,0,0,114928.0,36,2605.0,0.26,0.958,3192.0,0,True,False,False,True,True,False,False,True,False,False,False,0.2328,0,760,Moderate Risk,Approve with conditions (higher rate / lower limit)
24,1.8,120000.0,1.1,0,56.2,1,2,70467.0,48,1425.0,0.142,0.587,1468.0,0,True,False,False,True,True,False,False,False,False,False,True,0.4009,0,659,High Risk,Manual underwriter review
40,16.4,120000.0,0.9,0,46.6,4,0,121529.0,24,5271.0,0.527,1.013,5064.0,1,False,True,False,False,False,False,False,False,False,False,True,0.6585,0,505,Very High Risk,Decline
59,3.5,120000.0,4.8,1,38.5,1,2,50000.0,12,3539.0,0.354,0.417,4167.0,0,False,True,True,False,True,False,True,False,False,False,False,0.5417,1,575,Very High Risk,Decline
45,23.3,120000.0,6.4,2,33.9,2,1,50000.0,36,3852.0,0.385,0.417,1389.0,0,True,False,False,False,True,False,False,False,False,False,True,0.6584,1,505,Very High Risk,Decline
57,1.6,120000.0,9.0,1,43.2,0,1,175869.0,12,2353.0,0.235,1.466,14656.0,0,True,False,True,False,False,True,False,False,False,False,False,0.381,0,671,High Risk,Manual underwriter review
27,1.1,120000.0,9.2,0,34.9,0,1,59360.0,60,4560.0,0.456,0.495,989.0,0,False,False,False,False,False,False,False,False,False,False,False,0.3528,0,688,High Risk,Manual underwriter review
37,1.2,120000.0,2.1,1,17.5,2,2,87313.0,60,2706.0,0.271,0.728,1455.0,0,False,True,False,False,False,False,True,False,False,False,False,0.4471,0,632,High Risk,Manual underwriter review
63,1.2,120000.0,4.4,0,23.2,1,0,103351.0,36,857.0,0.086,0.861,2871.0,0,True,False,False,False,True,False,False,False,False,False,False,0.1327,0,820,Low Risk,Approve
43,1.3,120000.0,1.9,2,59.4,2,0,50000.0,60,4510.0,0.451,0.417,833.0,0,True,False,False,False,False,False,False,False,False,False,True,0.8138,0,412,Very High Risk,Decline
46,7.2,159612.0,9.4,0,31.3,0,2,50000.0,60,5642.0,0.424,0.313,833.0,0,False,True,False,False,True,False,False,False,True,False,False,0.3314,0,701,High Risk,Manual underwriter review
23,1.8,120000.0,1.6,0,39.6,2,0,143644.0,48,4025.0,0.402,1.197,2993.0,0,True,False,False,False,True,False,False,False,False,True,False,0.43,0,642,High Risk,Manual underwriter review
57,1.1,120000.0,1.9,1,64.3,1,2,183389.0,60,3343.0,0.334,1.528,3056.0,0,False,True,False,False,False,False,False,False,False,True,False,0.7347,0,459,Very High Risk,Decline
51,12.8,120000.0,0.5,0,67.1,6,0,55503.0,60,1989.0,0.199,0.463,925.0,0,True,False,True,False,True,False,False,False,True,False,False,0.5966,0,542,Very High Risk,Decline
38,13.9,132308.0,2.9,1,51.1,1,2,119047.0,36,3685.0,0.334,0.9,3307.0,0,False,True,False,False,True,False,False,False,False,True,False,0.6648,1,501,Very High Risk,Decline
26,3.0,120000.0,8.8,1,54.9,0,2,103243.0,48,2128.0,0.213,0.86,2151.0,0,False,True,True,False,True,False,False,False,False,False,True,0.5297,0,582,Very High Risk,Decline
21,16.1,120000.0,10.4,0,38.4,3,1,87073.0,48,750.0,0.075,0.726,1814.0,0,False,True,False,False,True,False,True,False,False,False,False,0.2325,0,761,Moderate Risk,Approve with conditions (higher rate / lower limit)
60,0.1,120000.0,1.2,1,6.2,0,0,98627.0,24,1759.0,0.176,0.822,4109.0,0,False,True,True,False,True,False,False,False,False,False,True,0.2131,0,772,Moderate Risk,Approve with conditions (higher rate / lower limit)
41,12.4,164347.0,4.9,1,13.7,4,0,104159.0,48,6627.0,0.484,0.634,2170.0,0,False,True,False,False,True,False,False,False,False,False,True,0.4949,0,603,High Risk,Manual underwriter review
